Watch_ID,Brand,Model,Collection,Movement_Type,Case_Material,Dial_Color,Strap_Material,Water_Resistance_m,Release_Year,Price_USD,Units_Sold,Customer_Rating,Country,Warranty_Years
W00229,Cartier,Nautilus,Sport,Manual,Platinum,Gray,NATO,500,2016,79469,1065,3.5,Japan,5
W00230,Patek Philippe,Submariner,Elegance,Manual,Ceramic,Green,Leather,200,2005,126082,4436,4.1,Italy,3
W00231,Rolex,Royal Oak,Tourbillon,Quartz,Platinum,Blue,Gold,50,2002,21766,3355,3.2,Italy,5
W00232,Audemars Piguet,Portugieser,Diver,Quartz,Ceramic,Gray,Gold,300,2010,136138,2053,4.7,Germany,7
W00233,IWC Schaffhausen,Speedmaster,Sport,Quartz,Titanium,Silver,NATO,500,2004,25287,216,3.8,Japan,10
W00234,Patek Philippe,Nautilus,Classic,Automatic,Platinum,White,Gold,100,2021,83323,4114,3.0,Germany,5
W00235,IWC Schaffhausen,Speedmaster,Elegance,Manual,Platinum,Blue,Rubber,500,2012,91770,1388,4.9,USA,5
W00236,Breitling,Speedmaster,Chronograph,Manual,Ceramic,Black,Leather,150,2015,137507,169,4.1,Japan,2
W00237,Audemars Piguet,Luminor,Chronograph,Quartz,Platinum,White,NATO,200,2021,104957,3103,4.8,Switzerland,3
W00238,Patek Philippe,Big Bang,Diver,Manual,Platinum,Silver,Leather,500,2009,84837,4958,3.4,Italy,3
W00239,Panerai,Nautilus,Professional,Quartz,Titanium,Silver,Rubber,500,2012,44592,2116,3.6,Germany,10
W00240,Tag Heuer,Navitimer,Chronograph,Automatic,Ceramic,Green,Leather,500,2022,26873,737,3.8,USA,10
W00241,Tag Heuer,Big Bang,Sport,Manual,Ceramic,Gray,Gold,200,2022,145896,1140,3.4,Italy,5
W00242,Patek Philippe,Nautilus,Classic,Automatic,Stainless Steel,Black,NATO,100,2010,96917,3791,3.9,Japan,10
W00243,IWC Schaffhausen,Speedmaster,Professional,Automatic,Ceramic,Blue,Leather,500,2015,43961,165,3.6,Italy,3
W00244,Audemars Piguet,Big Bang,Aviator,Manual,Titanium,Green,Stainless Steel,500,2005,139668,754,3.3,Italy,3
W00245,Tag Heuer,Nautilus,Classic,Quartz,Platinum,Silver,NATO,300,2000,75851,374,3.2,Switzerland,5
W00246,Audemars Piguet,Navitimer,Sport,Manual,Stainless Steel,Blue,Leather,300,2007,61689,55,3.5,Switzerland,5
W00247,Tag Heuer,Submariner,Sport,Automatic,Platinum,Silver,NATO,300,2019,112794,1119,5.0,USA,7
W00248,Breitling,Santos,GMT,Quartz,Ceramic,Silver,Leather,500,2016,23647,4857,3.5,USA,3
W00249,IWC Schaffhausen,Portugieser,Professional,Automatic,Gold,Black,Leather,500,2009,92331,238,4.7,Germany,10
W00250,Breitling,Nautilus,Classic,Quartz,Platinum,White,Gold,500,2001,98509,1104,3.9,Switzerland,7
W00251,Tag Heuer,Navitimer,Professional,Manual,Ceramic,Blue,Leather,150,2018,146836,4096,3.5,Japan,2
W00252,Panerai,Santos,Diver,Automatic,Titanium,Black,Stainless Steel,150,2005,93599,1995,4.6,Germany,10
W00253,Panerai,Big Bang,Heritage,Quartz,Ceramic,Gray,Gold,300,2001,121141,1515,4.5,Japan,2
W00254,Breitling,Nautilus,Professional,Quartz,Stainless Steel,Silver,Stainless Steel,150,2017,147193,338,4.2,Switzerland,7
W00255,Panerai,Nautilus,Chronograph,Manual,Gold,Silver,Stainless Steel,200,2013,71143,3105,3.6,Japan,3
W00256,Tag Heuer,Royal Oak,Sport,Quartz,Gold,Black,Rubber,500,2005,94806,3429,4.5,Japan,3
W00257,Patek Philippe,Nautilus,GMT,Quartz,Gold,Gray,Stainless Steel,300,2011,122528,2968,3.0,Switzerland,2
W00258,Breitling,Portugieser,Aviator,Automatic,Titanium,Blue,Leather,150,2019,22801,3409,3.6,Switzerland,3
W00259,Omega,Royal Oak,GMT,Manual,Gold,Silver,NATO,500,2020,65683,3510,4.7,Italy,5
W00260,IWC Schaffhausen,Santos,Classic,Manual,Platinum,Gray,Gold,500,2007,135372,4551,3.5,Japan,7
W00261,Panerai,Big Bang,Diver,Automatic,Titanium,Blue,Gold,200,2002,128409,1962,4.3,Germany,10
W00262,Panerai,Big Bang,Diver,Automatic,Ceramic,Black,Gold,200,2004,103059,2086,4.0,USA,7
W00263,Rolex,Carrera,Aviator,Automatic,Stainless Steel,Silver,NATO,150,2016,119528,694,3.9,Italy,2
W00264,Cartier,Carrera,Professional,Quartz,Titanium,Green,Stainless Steel,300,2019,63861,4215,4.4,USA,2
W00265,Breitling,Santos,Professional,Manual,Stainless Steel,Green,Rubber,300,2004,141738,4976,3.1,Germany,3
W00266,Hublot,Luminor,Classic,Manual,Titanium,Silver,Leather,150,2013,144687,1823,4.0,Germany,2
W00267,Panerai,Navitimer,Classic,Manual,Ceramic,White,Gold,150,2019,19738,1881,3.9,Switzerland,10
W00268,IWC Schaffhausen,Luminor,Elegance,Quartz,Stainless Steel,Silver,Leather,50,2013,6917,3223,4.5,Japan,7
W00269,Omega,Navitimer,Professional,Manual,Titanium,Silver,Stainless Steel,200,2008,50953,3866,3.9,Switzerland,10
W00270,Panerai,Royal Oak,Classic,Manual,Stainless Steel,Silver,Rubber,300,2007,134652,4576,4.8,Japan,7
W00271,Omega,Santos,Diver,Manual,Gold,Black,Gold,100,2010,24948,1869,5.0,Italy,3
W00272,Tag Heuer,Navitimer,Heritage,Manual,Gold,Silver,Stainless Steel,200,2017,125558,105,4.8,Switzerland,2
W00273,Tag Heuer,Carrera,Sport,Automatic,Gold,Silver,Rubber,500,2008,20629,1893,4.6,Switzerland,7
W00274,Cartier,Carrera,Professional,Quartz,Platinum,Black,Gold,300,2001,88554,111,4.4,Germany,5
W00275,Patek Philippe,Speedmaster,Elegance,Manual,Gold,Silver,Stainless Steel,500,2021,5125,3864,4.1,Japan,5
W00276,Hublot,Navitimer,Sport,Manual,Gold,Green,Leather,50,2001,67394,4253,4.6,Germany,5
W00277,Rolex,Santos,Chronograph,Manual,Ceramic,Green,NATO,200,2005,93185,4315,4.2,Switzerland,5
W00278,Cartier,Submariner,Heritage,Manual,Stainless Steel,Gray,Gold,200,2005,70887,224,4.9,Japan,10
W00279,Audemars Piguet,Royal Oak,GMT,Manual,Stainless Steel,Silver,Rubber,500,2010,136521,1191,4.8,Japan,2
W00280,Rolex,Nautilus,Professional,Automatic,Gold,Black,Rubber,300,2022,12172,3480,4.2,Italy,7
W00281,Breitling,Nautilus,GMT,Automatic,Stainless Steel,Silver,NATO,100,2009,73604,4284,3.8,Germany,5
W00282,IWC Schaffhausen,Navitimer,Elegance,Quartz,Titanium,Silver,NATO,150,2012,18469,2804,3.4,Italy,5
W00283,Audemars Piguet,Luminor,Professional,Quartz,Gold,Gray,Stainless Steel,100,2020,110960,4917,3.5,Germany,7
W00284,Audemars Piguet,Royal Oak,Elegance,Manual,Gold,Blue,NATO,500,2018,142935,528,3.4,Germany,3
W00285,Cartier,Big Bang,Tourbillon,Manual,Platinum,Gray,Gold,50,2001,104096,3663,4.8,Japan,10
W00286,Patek Philippe,Portugieser,Elegance,Automatic,Titanium,White,NATO,200,2019,72914,640,4.8,Japan,10
W00287,Cartier,Nautilus,Classic,Quartz,Gold,Black,Gold,500,2013,60869,2688,3.6,USA,2
W00288,Breitling,Carrera,Classic,Manual,Gold,White,Leather,500,2000,48328,2795,4.4,Switzerland,5
W00289,Panerai,Royal Oak,GMT,Manual,Stainless Steel,Blue,NATO,300,2011,10856,4817,3.2,Italy,2
W00290,Panerai,Luminor,Tourbillon,Manual,Gold,White,Leather,200,2017,56575,2182,4.1,USA,2
W00291,Patek Philippe,Santos,Elegance,Quartz,Gold,Silver,Rubber,150,2023,149558,4375,3.6,Italy,2
W00292,Breitling,Luminor,Chronograph,Automatic,Gold,Green,NATO,100,2015,15533,1980,4.9,Italy,2
W00293,Patek Philippe,Royal Oak,GMT,Automatic,Gold,Black,Rubber,100,2004,32026,2961,3.3,Switzerland,7
W00294,Omega,Big Bang,Sport,Manual,Platinum,Black,Leather,50,2020,42584,1228,3.3,Italy,7
W00295,Panerai,Nautilus,Classic,Manual,Titanium,Silver,Rubber,300,2018,53779,4425,4.5,Italy,7
W00296,Audemars Piguet,Carrera,Sport,Manual,Platinum,Gray,Leather,150,2013,103881,1878,3.6,Japan,2
W00297,Hublot,Submariner,Sport,Manual,Stainless Steel,White,Stainless Steel,500,2010,10319,849,3.5,Japan,5
W00298,IWC Schaffhausen,Santos,Tourbillon,Manual,Ceramic,Black,Leather,150,2016,114600,2662,3.4,Japan,10
W00299,Breitling,Carrera,GMT,Quartz,Gold,Gray,Stainless Steel,300,2021,113027,1202,3.5,Switzerland,5
W00300,Rolex,Big Bang,Diver,Automatic,Stainless Steel,Blue,Rubber,50,2014,58290,2206,5.0,Japan,2
W00301,Patek Philippe,Portugieser,GMT,Quartz,Ceramic,Blue,Leather,500,2015,123420,2793,3.9,USA,3
W00302,IWC Schaffhausen,Big Bang,Diver,Quartz,Gold,White,Stainless Steel,150,2013,40538,567,3.5,USA,7
W00303,Rolex,Big Bang,Elegance,Manual,Gold,Blue,Leather,50,2016,93481,1020,3.1,USA,5
W00304,IWC Schaffhausen,Nautilus,Diver,Quartz,Ceramic,Green,Gold,300,2003,26277,3823,3.2,Switzerland,7
W00305,Hublot,Royal Oak,Professional,Automatic,Platinum,Silver,Gold,300,2013,106457,1671,4.3,Germany,5
W00306,Rolex,Royal Oak,Elegance,Manual,Ceramic,Black,Rubber,300,2003,133212,574,3.5,Germany,3
W00307,Cartier,Carrera,Diver,Automatic,Ceramic,Gray,Gold,150,2002,128811,3887,4.1,USA,5
W00308,Tag Heuer,Portugieser,Chronograph,Quartz,Titanium,Silver,NATO,300,2003,108174,4477,4.1,Germany,7
W00309,Cartier,Portugieser,Sport,Manual,Gold,White,Stainless Steel,150,2021,69708,1690,3.7,Italy,3
W00310,Panerai,Luminor,Elegance,Automatic,Gold,Silver,NATO,50,2005,48784,4789,4.4,Switzerland,7
W00311,Tag Heuer,Submariner,Sport,Automatic,Platinum,Black,Gold,200,2021,89012,1111,3.1,USA,10
W00312,Cartier,Big Bang,Aviator,Manual,Platinum,Gray,Rubber,50,2021,144889,3042,3.8,USA,2
W00313,Tag Heuer,Submariner,GMT,Automatic,Titanium,Black,NATO,150,2003,115080,464,3.9,USA,10
W00314,Tag Heuer,Speedmaster,Diver,Manual,Titanium,White,Rubber,100,2006,113515,3106,3.2,Italy,2
W00315,Audemars Piguet,Navitimer,Sport,Manual,Titanium,Black,Leather,100,2006,117364,3547,3.0,Japan,2
W00316,Patek Philippe,Big Bang,Diver,Quartz,Platinum,Blue,NATO,500,2017,23253,483,4.1,USA,10
W00317,Patek Philippe,Submariner,Sport,Automatic,Ceramic,Gray,Leather,200,2011,114587,3400,3.6,Germany,3
W00318,Audemars Piguet,Nautilus,Chronograph,Manual,Gold,Gray,NATO,300,2015,105294,276,4.9,Japan,2
W00319,IWC Schaffhausen,Navitimer,Heritage,Quartz,Gold,Silver,Stainless Steel,50,2005,105983,1901,4.4,Italy,5
W00320,Omega,Portugieser,Chronograph,Quartz,Stainless Steel,Green,Rubber,50,2004,18352,1489,3.2,USA,10
W00321,IWC Schaffhausen,Big Bang,Classic,Manual,Platinum,Green,Leather,150,2009,20269,105,4.3,Japan,5
W00322,Rolex,Big Bang,Diver,Manual,Platinum,Green,Gold,500,2016,13491,1672,4.8,USA,3
W00323,Rolex,Portugieser,Chronograph,Automatic,Titanium,White,NATO,200,2002,87154,339,4.9,USA,3
W00324,Tag Heuer,Luminor,Professional,Automatic,Stainless Steel,Green,Leather,300,2008,144150,3416,3.6,Italy,10
W00325,Cartier,Nautilus,Diver,Automatic,Stainless Steel,Gray,NATO,200,2024,120792,4142,3.9,Germany,5
W00326,Cartier,Big Bang,Tourbillon,Manual,Platinum,Gray,NATO,100,2009,80802,883,4.3,Italy,7
W00327,Patek Philippe,Submariner,GMT,Quartz,Titanium,Silver,NATO,500,2024,104061,4655,4.8,Italy,2
W00328,Breitling,Big Bang,GMT,Quartz,Gold,Black,Leather,200,2009,147891,2757,4.4,Germany,7
W00329,IWC Schaffhausen,Navitimer,Classic,Manual,Titanium,Blue,Leather,300,2020,32481,319,3.8,Japan,7
W00330,Panerai,Big Bang,Professional,Automatic,Gold,Green,NATO,500,2005,41011,1239,3.2,Italy,10
W00331,Hublot,Submariner,Classic,Quartz,Platinum,Green,Gold,300,2024,52623,3926,3.3,USA,7
W00332,Cartier,Santos,Elegance,Quartz,Titanium,Green,Rubber,50,2003,139977,1878,4.1,Italy,7
W00333,Hublot,Navitimer,Diver,Automatic,Stainless Steel,Blue,NATO,50,2010,145150,4517,3.5,Germany,2
W00334,Tag Heuer,Carrera,Professional,Quartz,Ceramic,Silver,Gold,300,2019,53292,1037,3.9,Japan,3
W00335,Hublot,Carrera,Aviator,Automatic,Stainless Steel,Green,Rubber,50,2008,143347,3513,3.8,Germany,2
W00336,Panerai,Navitimer,Sport,Quartz,Gold,Black,NATO,50,2011,6339,3779,4.1,USA,2
W00337,Audemars Piguet,Nautilus,Tourbillon,Quartz,Platinum,White,Rubber,50,2022,57653,624,3.7,Japan,10
W00338,Panerai,Santos,Diver,Quartz,Titanium,Blue,NATO,300,2021,15724,3844,3.9,Italy,3
W00339,Hublot,Navitimer,Tourbillon,Automatic,Platinum,Silver,Leather,50,2009,113180,1928,4.2,Japan,5
W00340,Panerai,Submariner,Professional,Quartz,Platinum,Gray,NATO,100,2005,144482,1103,4.2,Italy,5
W00341,Omega,Speedmaster,Sport,Quartz,Gold,Black,NATO,500,2012,14713,4487,3.9,Italy,7
W00342,Tag Heuer,Royal Oak,Classic,Quartz,Platinum,Blue,NATO,300,2004,126080,2152,4.4,Switzerland,10
W00343,IWC Schaffhausen,Big Bang,Diver,Manual,Titanium,Gray,NATO,200,2003,36087,247,3.8,Italy,3
W00344,Audemars Piguet,Luminor,Sport,Quartz,Stainless Steel,Blue,Gold,500,2002,136900,2294,4.6,Italy,10
W00345,Cartier,Santos,Tourbillon,Quartz,Platinum,White,Stainless Steel,150,2022,50252,4111,5.0,Italy,3
W00346,Rolex,Submariner,Heritage,Automatic,Titanium,White,Gold,500,2004,24042,248,4.5,Switzerland,3
W00347,IWC Schaffhausen,Luminor,Professional,Automatic,Titanium,Gray,Gold,150,2017,29411,919,4.6,Japan,2
W00348,Rolex,Carrera,Professional,Manual,Gold,Gray,Leather,100,2002,135361,222,4.7,Switzerland,3
W00349,Tag Heuer,Navitimer,Tourbillon,Automatic,Platinum,Silver,NATO,300,2004,96070,3625,3.2,Germany,3
W00350,Audemars Piguet,Santos,Tourbillon,Automatic,Gold,Green,Gold,200,2008,100327,753,4.1,Italy,5
W00351,Patek Philippe,Portugieser,Elegance,Automatic,Stainless Steel,Gray,Rubber,300,2005,40825,508,4.3,Switzerland,7
W00352,Cartier,Big Bang,Classic,Manual,Stainless Steel,White,NATO,200,2014,96865,2010,4.8,Switzerland,5
W00353,Omega,Royal Oak,Tourbillon,Manual,Titanium,Silver,Leather,200,2017,51805,1474,4.7,Japan,2
W00354,Patek Philippe,Carrera,Chronograph,Quartz,Platinum,Blue,Leather,300,2007,44201,828,3.8,Japan,2
W00355,Tag Heuer,Navitimer,GMT,Quartz,Titanium,Green,Rubber,500,2011,137214,2957,3.6,Japan,10
W00356,IWC Schaffhausen,Big Bang,GMT,Automatic,Platinum,Black,Leather,50,2021,52627,3003,3.6,USA,2
W00357,Omega,Carrera,Diver,Quartz,Gold,Blue,NATO,150,2005,136383,841,3.5,Japan,7
W00358,Panerai,Portugieser,Aviator,Quartz,Stainless Steel,Silver,Stainless Steel,50,2007,17952,2921,3.6,Italy,3
W00359,Hublot,Luminor,Diver,Manual,Stainless Steel,Black,Stainless Steel,150,2022,144258,2379,4.5,Switzerland,5
W00360,Omega,Royal Oak,Elegance,Manual,Gold,Blue,Gold,50,2014,96776,713,3.2,Germany,10
W00361,Tag Heuer,Royal Oak,Sport,Quartz,Ceramic,White,Leather,300,2015,25681,2936,4.5,Germany,2
W00362,Breitling,Big Bang,Aviator,Quartz,Ceramic,Silver,NATO,300,2004,45309,1821,3.4,Germany,2
W00363,Hublot,Submariner,Sport,Quartz,Ceramic,Black,Rubber,200,2010,51753,341,4.2,Italy,7
W00364,Rolex,Big Bang,GMT,Automatic,Platinum,Gray,Rubber,100,2024,13976,3138,4.2,Switzerland,5
W00365,Cartier,Carrera,GMT,Manual,Gold,White,NATO,300,2016,50696,4865,4.2,USA,10
W00366,Rolex,Submariner,GMT,Quartz,Platinum,Gray,NATO,150,2012,136533,1859,3.6,USA,5
W00367,Omega,Royal Oak,Tourbillon,Quartz,Platinum,Gray,Rubber,200,2019,122140,4753,3.3,Japan,5
W00368,Rolex,Speedmaster,Elegance,Automatic,Gold,Black,Leather,150,2024,44754,371,4.6,USA,10
W00369,Tag Heuer,Royal Oak,Chronograph,Manual,Platinum,Green,Gold,50,2015,36674,1698,3.5,Switzerland,2
W00370,Panerai,Big Bang,Diver,Automatic,Gold,Green,Gold,100,2017,110299,4641,3.2,Japan,7
W00371,IWC Schaffhausen,Carrera,Sport,Automatic,Ceramic,Silver,Gold,300,2012,37703,1471,3.3,Italy,7
W00372,Cartier,Submariner,Heritage,Quartz,Ceramic,Black,NATO,50,2002,78333,1248,3.2,Germany,7
W00373,Rolex,Navitimer,Diver,Automatic,Platinum,Green,Rubber,200,2002,114686,2747,4.4,Germany,10
W00374,Rolex,Submariner,Professional,Automatic,Stainless Steel,Blue,Rubber,150,2005,6625,872,4.5,Japan,5
W00375,Omega,Portugieser,Classic,Quartz,Gold,Blue,Rubber,500,2014,83146,269,3.7,Japan,7
W00376,IWC Schaffhausen,Nautilus,Aviator,Manual,Titanium,Green,Rubber,100,2018,73645,2735,4.5,Japan,7
W00377,Patek Philippe,Nautilus,Sport,Quartz,Titanium,Gray,Rubber,300,2002,108707,807,4.7,Switzerland,5
W00378,Rolex,Santos,Elegance,Manual,Platinum,Gray,Stainless Steel,150,2020,101061,1625,4.0,Japan,2
W00379,Tag Heuer,Luminor,GMT,Automatic,Stainless Steel,Green,NATO,300,2002,27195,240,4.7,Switzerland,2
W00380,Breitling,Santos,Professional,Automatic,Gold,Silver,NATO,300,2020,81143,2733,4.0,Japan,7
W00381,Cartier,Santos,Classic,Quartz,Ceramic,Gray,Stainless Steel,150,2002,143310,1392,4.6,Switzerland,5
W00382,Rolex,Submariner,Sport,Quartz,Platinum,Silver,Gold,300,2017,70750,736,3.9,Switzerland,2
W00383,Tag Heuer,Carrera,Chronograph,Quartz,Gold,Blue,Leather,200,2007,134943,782,3.1,USA,3
W00384,Tag Heuer,Santos,GMT,Automatic,Gold,White,NATO,100,2015,59129,222,3.4,USA,3
W00385,Cartier,Big Bang,Sport,Automatic,Gold,Black,NATO,50,2002,44163,2330,3.6,Japan,10
W00386,Patek Philippe,Submariner,Heritage,Manual,Stainless Steel,White,Stainless Steel,100,2021,57273,3770,3.9,Japan,10
W00387,Tag Heuer,Carrera,Heritage,Quartz,Gold,Silver,NATO,50,2010,57954,800,3.9,Switzerland,7
W00388,Breitling,Nautilus,Elegance,Automatic,Stainless Steel,Gray,NATO,200,2015,144173,700,5.0,Switzerland,5
W00389,Tag Heuer,Speedmaster,Heritage,Manual,Stainless Steel,White,Gold,100,2001,69324,134,4.0,USA,10
W00390,Tag Heuer,Big Bang,Chronograph,Quartz,Gold,Silver,Stainless Steel,200,2000,31567,3070,3.7,Italy,5
W00391,Tag Heuer,Navitimer,Elegance,Quartz,Ceramic,White,NATO,150,2007,11127,4169,3.7,Germany,3
W00392,Panerai,Luminor,Aviator,Manual,Gold,Blue,Rubber,50,2011,120376,4934,4.8,Germany,5
W00393,Panerai,Navitimer,Chronograph,Manual,Ceramic,Silver,Stainless Steel,150,2018,88318,4405,3.8,Italy,7
W00394,Patek Philippe,Carrera,Elegance,Manual,Platinum,Blue,Gold,150,2017,39677,3858,4.6,Italy,2
W00395,Rolex,Portugieser,Chronograph,Automatic,Titanium,White,Leather,100,2017,88764,4757,3.5,Germany,10
W00396,Tag Heuer,Carrera,Heritage,Quartz,Platinum,Green,NATO,300,2020,19213,3065,3.9,USA,5
W00397,IWC Schaffhausen,Speedmaster,Aviator,Quartz,Stainless Steel,Green,Rubber,300,2021,59109,4390,4.1,Germany,7
W00398,Rolex,Nautilus,Chronograph,Manual,Platinum,Black,Rubber,200,2010,9740,2488,4.1,Italy,5
W00399,Patek Philippe,Royal Oak,Aviator,Automatic,Titanium,Green,Leather,100,2017,82922,434,4.2,Germany,7
W00400,Audemars Piguet,Carrera,Classic,Manual,Titanium,Black,Stainless Steel,150,2005,137798,502,4.5,Germany,7
W00401,Rolex,Nautilus,Chronograph,Automatic,Ceramic,White,Gold,500,2000,72546,1150,4.0,Italy,10
W00402,Rolex,Navitimer,Diver,Quartz,Platinum,Black,NATO,200,2008,56422,3569,3.4,USA,2
W00403,Hublot,Carrera,GMT,Quartz,Stainless Steel,Black,NATO,150,2019,102397,4653,4.2,Germany,5
W00404,Omega,Carrera,Heritage,Automatic,Stainless Steel,Black,NATO,200,2015,121850,546,3.6,Japan,3
W00405,Hublot,Santos,Sport,Quartz,Ceramic,Blue,Rubber,500,2004,40256,1584,3.6,Japan,10
W00406,Breitling,Navitimer,Aviator,Quartz,Ceramic,Black,Stainless Steel,50,2018,147023,303,3.3,Germany,10
W00407,Panerai,Luminor,Heritage,Manual,Platinum,Gray,Leather,200,2021,81150,3463,4.8,Italy,10
W00408,Panerai,Luminor,Professional,Automatic,Ceramic,Silver,Stainless Steel,200,2016,121715,931,3.1,Japan,5
W00409,Omega,Big Bang,Diver,Quartz,Titanium,White,Gold,150,2022,64693,478,3.1,Germany,10
W00410,Cartier,Portugieser,Heritage,Quartz,Stainless Steel,Blue,Gold,300,2007,13673,2200,4.4,Italy,10
W00411,Cartier,Royal Oak,GMT,Automatic,Titanium,Silver,Leather,150,2018,54413,1985,4.4,Japan,10
W00412,Patek Philippe,Carrera,Diver,Quartz,Gold,White,Rubber,100,2017,110042,4586,3.7,USA,10
W00413,Omega,Carrera,GMT,Automatic,Titanium,Blue,Leather,150,2011,59170,909,4.5,Italy,2
W00414,Rolex,Big Bang,Heritage,Automatic,Stainless Steel,White,Gold,500,2015,63550,488,4.0,Japan,5
W00415,Cartier,Portugieser,Diver,Manual,Gold,Green,Rubber,300,2013,147797,3905,4.5,Switzerland,7
W00416,Tag Heuer,Navitimer,Sport,Automatic,Platinum,White,Stainless Steel,100,2003,128553,2369,4.1,Switzerland,3
W00417,IWC Schaffhausen,Carrera,Sport,Manual,Gold,Green,Gold,500,2007,16423,2391,4.5,Italy,7
W00418,Rolex,Nautilus,GMT,Quartz,Ceramic,Green,Rubber,300,2023,141754,2439,4.5,Japan,10
W00419,Breitling,Submariner,GMT,Automatic,Stainless Steel,Gray,Rubber,100,2011,71669,1745,3.6,USA,5
W00420,Tag Heuer,Portugieser,Classic,Manual,Ceramic,White,NATO,150,2010,103383,3994,3.8,Italy,3
W00421,Tag Heuer,Carrera,Sport,Automatic,Titanium,Green,Stainless Steel,300,2012,43800,1544,4.0,Italy,7
W00422,Omega,Portugieser,Sport,Quartz,Platinum,Gray,Rubber,500,2007,124190,2120,3.4,USA,5
W00423,Patek Philippe,Luminor,Aviator,Manual,Stainless Steel,Blue,Leather,500,2017,67637,2698,4.9,Germany,10
W00424,Breitling,Royal Oak,Elegance,Manual,Platinum,Green,Stainless Steel,300,2012,27534,1035,4.8,Germany,10
W00425,Cartier,Carrera,Chronograph,Manual,Stainless Steel,Black,Stainless Steel,500,2003,11268,1109,4.6,USA,10
W00426,Omega,Royal Oak,Aviator,Quartz,Ceramic,Blue,Gold,500,2000,43419,483,3.4,USA,3
W00427,Cartier,Speedmaster,GMT,Manual,Titanium,Gray,Stainless Steel,50,2022,17102,2707,3.9,Japan,3
W00428,Omega,Submariner,Tourbillon,Quartz,Gold,Blue,Stainless Steel,50,2009,114150,1690,4.9,USA,10
W00429,Omega,Big Bang,Chronograph,Quartz,Platinum,Blue,NATO,200,2005,61113,949,4.2,Switzerland,3
W00430,Omega,Royal Oak,Tourbillon,Automatic,Stainless Steel,Black,Stainless Steel,50,2010,25341,3925,3.8,Switzerland,7
W00431,Patek Philippe,Carrera,Professional,Quartz,Stainless Steel,Black,Rubber,300,2006,36167,2544,3.2,Germany,2
W00432,Omega,Santos,GMT,Manual,Platinum,Black,Leather,200,2009,75189,1797,3.2,Switzerland,5
W00433,Audemars Piguet,Big Bang,Heritage,Manual,Gold,Black,NATO,150,2011,43736,4224,4.4,Switzerland,2
W00434,IWC Schaffhausen,Big Bang,Elegance,Quartz,Titanium,Gray,NATO,200,2020,24891,4205,3.6,Japan,2
W00435,Cartier,Navitimer,Tourbillon,Quartz,Stainless Steel,Black,NATO,500,2021,118700,2751,4.0,Germany,5
W00436,Rolex,Royal Oak,Chronograph,Automatic,Stainless Steel,Gray,NATO,100,2005,94724,2480,4.5,Japan,7
W00437,Hublot,Santos,GMT,Automatic,Platinum,Gray,Gold,200,2005,120771,2669,3.4,Italy,3
W00438,Breitling,Royal Oak,Aviator,Manual,Platinum,Silver,NATO,50,2024,144695,2546,3.2,Switzerland,2
W00439,Panerai,Navitimer,Classic,Quartz,Stainless Steel,Silver,Gold,150,2003,48421,1650,3.8,Switzerland,2
W00440,Patek Philippe,Submariner,Diver,Manual,Stainless Steel,Black,Gold,100,2001,80360,4048,3.3,Japan,7
W00441,Rolex,Carrera,Sport,Quartz,Stainless Steel,Gray,Stainless Steel,200,2024,104114,3223,4.0,Italy,7
W00442,Tag Heuer,Luminor,Elegance,Manual,Ceramic,Blue,Leather,150,2006,76817,3527,4.1,Switzerland,10
W00443,Audemars Piguet,Luminor,Elegance,Manual,Stainless Steel,Green,Stainless Steel,50,2020,82126,1198,3.2,USA,10
W00444,Panerai,Royal Oak,Sport,Manual,Titanium,Green,Gold,150,2021,114519,3059,4.6,Japan,7
W00445,Hublot,Navitimer,Sport,Quartz,Titanium,Silver,Stainless Steel,150,2006,70095,2101,3.0,Germany,2
W00446,Rolex,Portugieser,Sport,Automatic,Gold,Black,Rubber,100,2020,29526,3491,3.7,Italy,5
W00447,Panerai,Carrera,Classic,Automatic,Platinum,White,NATO,300,2020,83658,266,3.1,Switzerland,2
W00448,Rolex,Royal Oak,Professional,Quartz,Gold,Green,NATO,50,2021,139369,521,4.4,Switzerland,10
W00449,Audemars Piguet,Portugieser,Classic,Automatic,Stainless Steel,Gray,Gold,100,2023,12406,3577,4.8,Germany,2
W00450,Hublot,Carrera,Aviator,Manual,Platinum,Gray,Stainless Steel,100,2001,78901,2014,3.7,Switzerland,3
W00451,Tag Heuer,Portugieser,Professional,Quartz,Stainless Steel,Green,Rubber,100,2009,59644,2446,3.7,USA,3
W00452,Omega,Big Bang,Diver,Quartz,Platinum,Blue,Rubber,300,2024,36912,2358,4.4,USA,3
